scan_date,city_id,city,listing_id,listing_desc,url,review_count,by,price_from,strike_thru_price,is_special_offer
2018-07-29,g303506,Rio de Janeiro,d11450815,"Explore one of Rio's oldest neighborhoods, Santa Teresa, on this 4-hour guided sightseeing tour. With a small group of twelve people or less, walk down cobblestone streets among the the district's interesting... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d11450815-Small_Group_Santa_Teresa_Discovery_Tour_from_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,126,Urban Adventures,59.0,0, 
2018-07-29,g303506,Rio de Janeiro,d11447456,"Explore the waters around Angra dos Reis on a schooner during this full-day excursion from Rio de Janeiro. Sail on the turquoise blue waters through the islands that dot the Agra dos Reis, making several stops to... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d11447456-Angra_dos_Reis_Day_Trip_and_Schooner_Cruise-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,57,Gray Line Tours,92.0,0, 
2018-07-29,g303506,Rio de Janeiro,d12928618,"Opt for a personalized introduction to Rio de Janeiro on a small-group sightseeing tour, the perfect choice for first-time visitors with limited time in the city. While receiving personalized attention in a small... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d12928618-Small_Group_Guided_Highlights_of_Rio_Day_Trip-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,35,Urban Adventures,119.0,0, 
2018-07-29,g303506,Rio de Janeiro,d11466452,Head to the largest favela in South America for a 4-hour walking tour. Learn about the Rocinha community and the daily lives of its inhabitants as you interact with them. Learn the history of Rio de Janeiro and this... ,https://www.tripadvisor.com/AttractionProductDetail-g303506-d11466452-Favela_Walking_Tour_in_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,23,Brazil Expedition - Day Tours,36.0,0, 
2018-07-29,g303506,Rio de Janeiro,d11447464,"Take a panoramic city tour, travel to the top of Sugar Loaf Mountain and visit the Christ the Redeemer statue on this full-day comprehensive tour of Rio's most famous landmarks. Reach the top of Sugar Loaf Mountain... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d11447464-Corcovado_Mountain_Christ_Redeemer_and_Sugar_Loaf_Mountain_Day_Tour-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,587,Gray Line Tours,74.0,0, 
2018-07-29,g303506,Rio de Janeiro,d11465259,"Get an overview of Rio's most important sights during this comprehensive 8-hour tour. With a local guide, travel through the Tijuca Forest, stopping at Paineiras to board transportation to the top of Corcovado, home... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d11465259-Full_Day_in_Rio_Christ_the_Redeemer_Sugar_Loaf_Maracana_and_Selaron_with_Lunch-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,41,C2 Rio Tours & Travel,107.5,0, 
2018-07-29,g303506,Rio de Janeiro,d12942347,"Tick off all the attractions on your Rio de Janeiro must-see list on this full-day tour. With transportation included and a guide in the lead, you'll make good time on visits to the city's highlights, including the... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d12942347-Highlights_of_Rio_Full_Day_Tour_with_Lunch-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,9,Brazil Trip Turismo,160.0,0, 
2018-07-29,g303506,Rio de Janeiro,d12566302,Visit three of Rio’s most famous attractions on this flexible-length tour. Marvel at the enormous Christ the Redeemer statue and take in the views of the city. Snap photos in front of the vibrant Selaron steps while... ,https://www.tripadvisor.com/AttractionProductDetail-g303506-d12566302-Christ_Redeemer_and_Selaron_Steps_Plus_Optional_Sugarloaf_Trip-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,10,Gray Line Tours,44.0,0, 
2018-07-29,g303506,Rio de Janeiro,d11458708,"Travel to the top of Rio’s UNESCO-listed Tijuca Rainforest during this 8-hour guided hiking tour. Pedra da Gavea reaches a height of 9,060 feet surrounded by lush, green forest and local wildlife. Once reaching the... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d11458708-Pedra_da_Gavea_Guided_Hiking_tour-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,10,Nattrip,74.0,0, 
2018-07-29,g303506,Rio de Janeiro,d12836453,"Get an inside glimpse into Brazil’s most iconic stadium by booking your admission ticket to Maracanã Stadium in advance, an activity guaranteed to appeal to football fans. Opt to explore the venue, which has played... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d12836453-Maracana_Stadium_Entrance_Ticket_with_Guided_Tour_Option-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,5,Maracana,15.79,0, 
2018-07-29,g303506,Rio de Janeiro,NA,NA,https://www.tripadvisor.com,0,Rio Tours,54.0,0, 
2018-07-29,g303506,Rio de Janeiro,d11466877,Experience the vibrant culture and coastal charisma of Rio de Janeiro on an exciting 4-hour bike tour of the beguiling Brazilian city. Follow a knowledgeable guide on an explorative route past landmarks like... ,https://www.tripadvisor.com/AttractionProductDetail-g303506-d11466877-Small_Group_Panoramic_Bike_Tour_in_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,50,Rio By Bike Tours,45.1,0, 
2018-07-29,g303506,Rio de Janeiro,d11460708,"Relax on the pristine, uncrowded beaches of Ilha Grande and Angra dos Reis during this 12-hour excursion from Rio de Janeiro. Take a break from the urban pace with a sightseeing cruise through the islands, passing... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d11460708-Angra_dos_Reis_and_Ilha_Grande_Day_Trip_from_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,34,Nattrip,114.0,0, 
2018-07-29,g303506,Rio de Janeiro,d11481784,"While in Rio de Janeiro, go out for a night in the city with this admission ticket to see the live show Ginga Tropical at Leblon theater. This 1.5-hour show is in its fifth year running, and it gives you an... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d11481784-Ginga_Tropical_Brazilian_Samba_and_Folklore_Show-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,3,Ginga Tropical,66.0,0, 
2018-07-29,g303506,Rio de Janeiro,d11473985,Shake up your Rio visit with this 4-hour caipirinha-making class and skip-the-line pub crawl in the city’s Lapa nightlife area. Mix it up in a local bar selling craft ‘cachaça’ (the spirit used in caipirinhas) as... ,https://www.tripadvisor.com/AttractionProductDetail-g303506-d11473985-Skip_the_Line_Lapa_Pub_Crawl_and_Caipirinha_Making_Class-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,11,Free Walker Tours,23.0,0, 
2018-07-29,g303506,Rio de Janeiro,d11456911,"Visit 2 of Rio de Janeiro's most famous landmarks, Sugar Loaf Mountain and Corcovado Mountain, during this 5-hour tour. Ascend to the top of Sugar Loaf Mountain for sprawling views of the city below and... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d11456911-Two_of_Rio_s_Best_Christ_the_Redeemer_and_Sugar_Loaf_Mountain_Tour-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,25,Rio Carioca Tours,85.0,0, 
2018-07-29,g303506,Rio de Janeiro,d14163237,Start your trip in style and pre-book a private transfer from Rio de Janeiro to All Airports and travel in executive style cars. The professional service saves time and money and is better than unreliable taxi lines... ,https://www.tripadvisor.com/AttractionProductDetail-g303506-d14163237-PRIVATE_Airport_Transfer_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,0,Airport Service,37.0,0, 
2018-07-29,g303506,Rio de Janeiro,d11465394,"Soar above the city of Rio de Janeiro aboard a hang glider during this 4-hour adventure. Accompanied by a fully certified instructor, launch from the Tijuca Forest National Park, and glide over the lush, verdant... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d11465394-Rio_de_Janeiro_Hang_Gliding_Experience-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,82,Rio Hang Gliding,199.0,0, 
2018-07-29,g303506,Rio de Janeiro,d11479038,Discover the remarkable Pedra do Telégrafo during this 6-hour hiking tour in Rio de Janeiro. Travel to Pedra Branca State Park and start up the trail from Praia Grande in Barra de Guaratiba. Trek 2 miles (3.5 km) to... ,https://www.tripadvisor.com/AttractionProductDetail-g303506-d11479038-Pedra_do_Telegrafo_Hiking_Tour-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,2,Nattrip,80.5,0, 
2018-07-29,g303506,Rio de Janeiro,d11467039,Explore the beautiful city of Rio by bike during this 3-hour small-group tour. Visit popular landmarks such as Sugar Loaf Mountain and Copacabana Beach while enjoying informative commentary from your guide. Admire... ,https://www.tripadvisor.com/AttractionProductDetail-g303506-d11467039-Small_Group_Urban_Bike_Tour_in_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,20,Rio By Bike Tours,34.4,0, 
2018-07-29,g303506,Rio de Janeiro,d12181700,"Tour Rio de Janeiro your way, with a private car and driver, during this fully customizable tour. Choose the landmarks and attractions that you want to visit, such as Christ the Redeemer atop Corcovado, Sugar Loaf... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d12181700-Private_Tour_Rio_de_Janeiro_City_Essentials_Including_Corcovado_and_Sugar_Loaf-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,33,Be Free,187.0,0, 
2018-07-29,g303506,Rio de Janeiro,d11447462,"Explore the mountain retreat of Petrópolis on this full-day guided tour. Once a summer holiday destination for the royalty of Brazil, Petrópolis features landmarks like the Crystal Palace, the Imperial Museum and... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d11447462-Petropolis_Day_Trip_from_Rio_de_Janeiro_including_Imperial_Museum_and_Crystal_Palace-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,65,Gray Line Tours,59.0,0, 
2018-07-29,g303506,Rio de Janeiro,d11447458,"Visit Corcovado Mountain and the Christ the Redeemer statue in the afternoon during this 4-hour tour. Ride the cog train up the steep mountainside through the Tijuca Rainforest, disembarking at the top to panoramic... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d11447458-Corcovado_Mountain_and_Christ_Redeemer_Statue_Half_Day_Tour-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,268,Gray Line Tours,44.0,0, 
2018-07-29,g303506,Rio de Janeiro,d11447465,"Explore Rio and visit Sugar Loaf Mountain during this 4-hour morning tour. Visit some of the city's most important landmarks, including the Metropolitan Cathedral and Cinelandia Square. Then, board a glassed-in... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d11447465-Sugar_Loaf_Mountain_Half_Day_Tour-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,196,Gray Line Tours,44.0,0, 
2018-07-29,g303506,Rio de Janeiro,d12009843,"Gain a better understanding of life in the Rocinha favela during a tour with the founder of a local English school. Walk through the neighborhood's streets, meet the locals and learn about what life is like here.... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d12009843-Favela_Tour_of_Rocinha_in_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,31,Favela Phoenix Tours,33.3,0, 
2018-07-29,g303506,Rio de Janeiro,d14170275,Start your trip in style and pre-book a private roundtrip transfer from Rio de Janeiro to All Airports and travel in executive style cars. The professional service saves time and money and is better than unreliable... ,https://www.tripadvisor.com/AttractionProductDetail-g303506-d14170275-PRIVATE_Airport_ROUNDTRIP_Transfer_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,0,Airport Service,65.0,0, 
2018-07-29,g303506,Rio de Janeiro,d11447459,"Sail on Guanabara Bay for a half day, viewing the Rio's picturesque city skyline and Sugar Loaf mountain from the water. On this 4-hour cruise from Rio, glide through the bay's tranquil waters, passing islands and... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d11447459-Guanabara_Bay_Cruise_with_Optional_Barbecue_Lunch-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,71,Gray Line Tours,59.0,0, 
2018-07-29,g303506,Rio de Janeiro,d11990798,"The iconic peaks of Corcovado and Sugar Loaf Mountain are the top picks for hiking in Rio de Janeiro, but some of the most spectacular views can be found away from the tourist crowds. This 5-hour hiking and cycling... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d11990798-Biking_and_Hiking_Tour_from_Copacabana_to_Two_Brothers_Hill-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,21,Rio Active Tours,44.0,0, 
2018-07-29,g303506,Rio de Janeiro,d12647943,"Explore one of the biggest urban rainforests in the world during a full-day hike of Tijuca National Park. Stroll through lush green forests, rumbling rivers, and refreshing waterfalls. Visit Tijuca Peak, the highest... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d12647943-Tijuca_Forest_Full_Day_Hike-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,23,Jungle Me - Hiking and Trekking Ecotours,76.0,0, 
2018-07-29,g303506,Rio de Janeiro,d12647944,"Visit the beautiful Tijuca Rainforest during this half-day hike from Rio. Hike to Pedra Bonita, standing at 2283 feet, and get beautiful views of the city as well as the famous Pedra da Gavea. Trek through lush... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d12647944-Tijuca_Forest_Half_Day_Hike-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,21,Jungle Me - Hiking and Trekking Ecotours,58.0,0, 
2018-07-29,g303506,Rio de Janeiro,d14094375,"Arraial do Cabo has some of the most beautiful features on the Brazilian coast. White sand dunes, amazing vegetation, a clear blue sea, and cliffs that act as lookouts, see it all. Swim and explore the Arraial do... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d14094375-Low_Cost_Full_Day_Arraial_do_Cabo_Trip_and_Schooner_Cruise_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,0,Rio Tours,55.0,0, 
2018-07-29,g303506,Rio de Janeiro,d11450796,"Visit Corcovado Mountain, the bohemian enclave of Santa Teresa on this full-day guided sightseeing tour of Rio de Janeiro. Get to see some of the many faces of Rio and learn what life is like for some of the city's... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d11450796-Rio_de_Janeiro_Combo_Tour_Santa_Teresa_Corcovado_Christ_Copacabana-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,138,Urban Adventures,126.65,149.0,Special Offer
2018-07-29,g303506,Rio de Janeiro,d13950165,"Discover the best of Rio de Janeiro on this full-day tour. Visit the Christ the Redeemer statue on Corcovado Mountain, stroll through the quaint neighborhood of Santa Teresa, see the colorful Selaron Steps, and ride... ",https://www.tripadvisor.com/AttractionProductDetail-g303506-d13950165-Full_Day_Tour_To_Sugar_Loaf_and_Christ_the_Redeemer_With_Bbq_Lunch-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,0,Rio Tours,70.0,0, 
2018-07-29,g303506,Rio de Janeiro,d11478767,Get a bird’s-eye view of the stunning city of Rio de Janeiro with a hang gliding or paragliding tandem tour. Receive a safety briefing with your instructor before heading to Tijuca National Park. Then fly over the... ,https://www.tripadvisor.com/AttractionProductDetail-g303506-d11478767-Hang_Gliding_Tour_from_Rio_de_Janeiro-Rio_de_Janeiro_State_of_Rio_de_Janeiro.html,5,Asa Delta Tour,153.99,0, 
